firstname,obs,pcthispanic,pctwhite,pctblack,pctapi,pctaian,pct2prace,tot_white,tot_black,tot_api,tot_aian,tot_2prace,tot_hispanic,white_pct,black_pct,api_pct,aian_pct,mult_pct,hisp_pct
MARIANO,106,0.6981100000000001,0.17925000000000002,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.665232081587283e-6,0,0,0,0,4.040327711722014e-4
MARIBEL,258,0.81395,0.12403,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.4593572466537816e-5,0,0,0,0,0.0011465798399164027
MARIBETH,121,0.00826,0.9173600000000001,0,0.00826,0.00826,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.062212118555586e-5,0,2.2575610739603783e-4,2.2575610739603783e-4,0,5.456979038495155e-6
MARICELA,168,0.89881,0.10119,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.752861880919832e-6,0,0,0,0,8.244494740870985e-4
MARIE,2703,0.03959,0.8046599999999999,0.11728,0.00222,0.00222,0.00148,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.919131045614256e-4,0.0028307704592039295,0.0013554175688943115,0.0013554175688943115,9.682879968752525e-4,5.842764950696023e-4
MARIELA,48,0.75,0.22917,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.016654263550599e-6,0,0,0,0,1.965573863744678e-4
MARIETTA,115,0.06087,0.6608700000000001,0.06956999999999999,0,0,0.017390000000000003,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.466003902330136e-5,7.144214665916148e-5,0,0,4.8405444164916205e-4,3.821976479140537e-5
MARIJO,24,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0945268280208139e-5,0,0,0,0,0
MARIKA,44,0.02273,0.7727299999999999,0.11364,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.5505851456636264e-5,4.4649700837976505e-5,0,0,0,5.460582590578687e-6
MARILEE,103,0.00971,0.9805800000000001,0,0.00971,0.00971,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.606121877213623e-5,0,2.259074457106831e-4,2.259074457106831e-4,0,5.460637189852679e-6
MARILOU,107,0.04673,0.47664,0.00935,0.00935,0.00935,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.3258914000807904e-5,8.933672763142298e-6,2.2597972669678232e-4,2.2597972669678232e-4,0,2.7300237588467783e-5
MARILYN,2875,0.02574,0.89426,0.05287,7.000000000000001e-4,7.000000000000001e-4,0.00104,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.0011725107243851845,0.0013573186337034167,4.545796391396616e-4,4.545796391396616e-4,7.237156689406676e-4,4.0404827736601536e-4
MARILYNN,97,0.01031,0.94845,0.03093,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.1956702122302115e-5,2.679083848338963e-5,0,0,0,5.460309594208722e-6
MARIN,44,0.22727,0.7272700000000001,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.459363631393612e-5,0,0,0,0,5.45986188016198e-5
MARINA,559,0.25403,0.68157,0.00358,0.00179,0.00179,0.00179,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.7375505310306155e-4,1.7870203015698565e-5,2.2601586718983192e-4,2.2601586718983192e-4,2.4219302190592692e-4,7.753248146981856e-4
MARINO,31,0.29032,0.5483899999999999,0.03226,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.752939409903482e-6,8.930190197919022e-6,0,0,0,4.913890979942501e-5
MARIO,1717,0.62143,0.31334,0.02563,5.8e-4,5.8e-4,5.8e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.453586105472649e-4,3.929647124019209e-4,2.2494294630242154e-4,2.2494294630242154e-4,2.4104330637834558e-4,0.005825716927983751
MARION,769,0.01691,0.86476,0.10923,0.0026,0.0026,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.03275342594019e-4,7.500719510030161e-4,4.5162063627122447e-4,4.5162063627122447e-4,0,7.099974931562335e-5
MARISA,337,0.1276,0.82196,0.02374,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.2632687521488167e-4,7.144062861791032e-5,0,0,0,2.3478343008238232e-4
MARISELA,102,0.93137,0.05882,0.0098,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.7361528910278314e-6,8.926082556886441e-6,0,0,0,5.186916833514996e-4
MARISOL,183,0.8142100000000001,0.17486000000000002,0.01093,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.4593408287513615e-5,1.786100547164735e-5,0,0,0,8.135315302631069e-4
MARISSA,268,0.11194000000000001,0.76119,0.02612,0,0,0.00373,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.303428784469658e-5,6.250900967528432e-5,0,0,2.4195823789292608e-4,1.6379738518453122e-4
MARITA,74,0.08108,0.82432,0.01351,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.781907760861862e-5,8.927332708505053e-6,0,0,0,3.275912760155269e-5
MARITZA,166,0.81325,0.1747,0.00602,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3225623715820504e-5,8.92358225364922e-6,0,0,0,7.370874689405547e-4
MARIUS,48,0,0.95833,0.04167,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.0978357901943733e-5,1.7860737582014794e-5,0,0,0,0
MARIUSZ,64,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.9187382080555037e-5,0,0,0,0,0
MARIYA,51,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.3258695095442298e-5,0,0,0,0,0
MARJORIE,1110,0.020720000000000002,0.90631,0.04865,9e-4,9e-4,9e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.5879103189538906e-4,4.822147330889388e-4,2.256522034785202e-4,2.256522034785202e-4,2.418033288534204e-4,1.2557396224176833e-4
MARJORY,53,0,0.96226,0.03774,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.3258594763816397e-5,1.7861273361279912e-5,0,0,0,0
MARK,23920,0.012709999999999999,0.9633799999999999,0.01175,6.3e-4,6.3e-4,0.001,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.010509304380600961,0.0025097686709068664,0.003403892337877786,0.003403892337877786,0.005789725351525342,0.001659944599700058
MARKO,41,0.07317,0.92683,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.7330021791914907e-5,0,0,0,0,1.6379618400050335e-5
MARKUS,92,0.01087,0.95652,0.02174,0,0,0.01087,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.013257739230798e-5,1.78600232096613e-5,0,0,2.4205505604261716e-4,5.4601457963867435e-6
MARLA,499,0.02405,0.92184,0.038079999999999996,0,0,0.0040100000000000005,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.0978346956675452e-4,1.6968057889090796e-4,0,0,4.843303733757815e-4,6.552431572251858e-5
MARLEEN,33,0,0.9090900000000001,0.030299999999999997,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3681571668674824e-5,8.928761453212038e-6,0,0,0,0
MARLENA,59,0.10169,0.7796599999999999,0.11864000000000001,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.0978403507228232e-5,6.250543781351686e-5,0,0,0,3.275798101679884e-5
MARLENE,1178,0.09253,0.83277,0.046689999999999995,0.0017000000000000001,0.0017000000000000001,0.0034000000000000002,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.4738923647521346e-4,4.91138315342588e-4,4.523434461322168e-4,4.523434461322168e-4,9.69440132856576e-4,5.951339428980099e-4
MARLIN,121,0.05785,0.8843000000000001,0.05785,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.879779123178146e-5,6.250624148241452e-5,0,0,0,3.821867280592551e-5
MARLO,75,0.04,0.84,0.08,0,0,0.01333,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.8731329235546368e-5,5.357792651192342e-5,0,0,2.4198486288409113e-4,1.6379782197872317e-5
MARLON,184,0.24457,0.21739,0.41847999999999996,0.005430000000000001,0.005430000000000001,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.8242004347664097e-5,6.875862477257645e-4,2.2567930884830742e-4,2.2567930884830742e-4,0,2.4570153770419613e-4
MARLYN,50,0.16,0.62,0.12,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.4137638195268847e-5,5.357792651192342e-5,0,0,0,4.3679419194326176e-5
MARLYS,48,0,0.97917,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.143455668386281e-5,0,0,0,0,0
MARNA,39,0,0.9743600000000001,0.02564,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.7330026352443358e-5,8.929297232477157e-6,0,0,0,0
MARNI,62,0.01613,0.96774,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.736311597417895e-5,0,0,0,0,5.460254994934729e-6
MARNIE,85,0,0.98824,0.01176,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.830862140186649e-5,8.926082556886441e-6,0,0,0,0
MARSHA,1160,0.012929999999999999,0.9051699999999999,0.07155,0,0,0.0025900000000000003,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.7885421031114e-4,7.411434574394368e-4,0,0,7.272011223295459e-4,8.189235907648242e-5
MARSHALL,526,0.01141,0.90684,0.06084,0.0019,0.0019,0.0019,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.1753622199499156e-4,2.8576537196105527e-4,2.2574255471114423e-4,2.2574255471114423e-4,2.4190014700311145e-4,3.276862787522746e-5
MARTA,375,0.42933,0.55733,0.008,0.0053300000000000005,0.0053300000000000005,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.531447454075629e-5,2.678896325596171e-5,4.514738155182105e-4,4.514738155182105e-4,0,8.790414863765652e-4
MARTHA,3490,0.27192,0.68367,0.03438,0.00115,0.00115,0.00115,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.001088145873429306,0.001071435301007491,9.065616803413821e-4,9.065616803413821e-4,9.714491094626654e-4,0.005181475469868862
MARTI,72,0.04167,0.91667,0.02778,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.009959722325519e-5,1.7860737582014794e-5,0,0,0,1.6381092580448144e-5
MARTIN,3840,0.19530999999999998,0.77656,0.01068,0.00104,0.00104,2.6e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.0013599452057085494,3.66215843294299e-4,9.020667065183365e-4,9.020667065183365e-4,2.416581016288838e-4,0.004094893134165045
MARTINA,217,0.30415,0.6359400000000001,0.04147,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.29348274372949e-5,8.035787081692229e-5,0,0,0,3.6035821131326053e-4
MARTINE,50,0.08,0.74,0.16,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.6873955265320882e-5,7.143723534923123e-5,0,0,0,2.1839709597163088e-5
MARTY,295,0.020339999999999997,0.9355899999999999,0.0339,0,0,0.0033900000000000002,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.2587015197219084e-4,8.930100901374837e-5,0,0,2.4205747649635946e-4,3.2761202373964415e-5
MARTYN,25,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.1401321125216812e-5,0,0,0,0,0
MARVA,81,0,0.44444,0.54321,0,0,0.012350000000000002,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.6417738241288005e-5,3.929048837173159e-4,0,0,2.4213009010862774e-4,0
MARVIN,1188,0.07155,0.75337,0.14141,0.00168,0.00168,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.081689198308901e-4,0.001500138008434116,4.508165103008706e-4,4.508165103008706e-4,0,4.6410147283807465e-4
MARY,23598,0.025089999999999998,0.9235099999999999,0.03327,0.0017399999999999998,0.0017399999999999998,0.00114,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.009938754625571646,0.007010720439998306,0.009274671485459306,0.009274671485459306,0.006511436884767403,0.0032326800722207523
MARYA,21,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.577109745182123e-6,0,0,0,0,0
MARYAM,100,0,0.8,0.06,0,0,0.01,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.64842276006938e-5,5.357792651192342e-5,0,0,2.4204537422764806e-4,0
MARYANN,636,0.0173,0.9591200000000001,0.00786,0.00157,0.00157,0.00157,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.7819238139220067e-4,4.463898525267412e-5,2.2554378199937135e-4,2.2554378199937135e-4,2.416871470737911e-4,6.00744891889165e-5
MARYANNE,176,0.005679999999999999,0.9602299999999999,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.707314971183124e-5,0,0,0,0,5.458180222522998e-6
MARYBETH,190,0.01053,0.98421,0.00526,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.528183641133726e-5,8.924296626002711e-6,0,0,0,1.0923676747761046e-5
MARYELLEN,148,0.01351,0.97973,0.00676,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.612768076837132e-5,8.933940652774859e-6,0,0,0,1.0917015636333912e-5
MARYJANE,34,0.08824,0.8529399999999999,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3225514263137701e-5,0,0,0,0,1.6380655786256203e-5
MARYLEE,23,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0489215435199467e-5,0,0,0,0,0
MARYLOU,84,0.10714,0.86905,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.329194889620209e-5,0,0,0,0,4.913803621104112e-5
MARYLYNN,28,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.2769479660242829e-5,0,0,0,0,0
MARZENA,27,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.2313426815234157e-5,0,0,0,0,0
MASON,106,0.01887,0.9434,0.028300000000000002,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.560546692200525e-5,2.678717732507798e-5,0,0,0,1.0921055982609388e-5
MASOOD,34,0.02941,0.44118,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.840847401471488e-6,0,0,0,0,5.459599803646814e-6
MASOUD,49,0,0.7551000000000001,0,0,0,0.040819999999999995,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.6873909660036383e-5,0,0,0,4.84134316622657e-4,0
MASSIMO,44,0.04545,0.95455,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.9154310700933246e-5,0,0,0,0,1.0918762813101686e-5
MATHEW,529,0.01512,0.8563299999999999,0.00567,0.00189,0.00189,0.00189,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.0659128663336025e-4,2.6783873352943077e-5,2.2583516472458385e-4,2.2583516472458385e-4,2.4199938560654478e-4,4.3671120104679256e-5
MATHIEU,21,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.577109745182123e-6,0,0,0,0,0
MATILDA,35,0.17143,0.6857099999999999,0.14286,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0945199872281387e-5,4.464916505871138e-5,0,0,0,3.2759837392114596e-5
MATILDE,64,0.8125,0.125,0.015629999999999998,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.6484227600693797e-6,8.932511908067871e-6,0,0,0,2.8391622476312017e-4
MATT,514,0.0038900000000000002,0.97665,0.0019500000000000001,0,0,0.0019500000000000001,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.2893766169394808e-4,8.950192623816807e-6,0,0,2.4260207858837164e-4,1.0916906437785926e-5
MATTHEW,15316,0.01019,0.9734900000000001,0.006790000000000001,7.8e-4,7.8e-4,9.1e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.006799735532684036,9.286451262467408e-4,0.0026984479837958678,0.0026984479837958678,0.003373521926020298,8.521310876044066e-4
MATTHIAS,64,0.03125,0.90625,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.6451065010503004e-5,0,0,0,0,1.0919854798581544e-5
MATTIE,103,0,0.34951,0.64078,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.6417688075475055e-5,5.8936022771366e-4,0,0,0,0
MAURA,224,0.09375,0.88839,0,0,0,0.00446,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.075422428290501e-5,0,0,0,2.4181301066838955e-4,1.1465847538510621e-4
MAUREEN,2558,0.00821,0.96599,0.013680000000000001,3.9e-4,3.9e-4,7.8e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.0011269076836643147,3.1247932611990024e-4,2.2534049172596727e-4,2.2534049172596727e-4,4.8293861247397245e-4,1.1466491809943739e-4
MAURICE,550,0.03455,0.63636,0.31091,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.5961758364734538e-4,0.001526975370417027,0,0,0,1.0375227040502288e-4
MAURICIO,238,0.89496,0.07983,0.0084,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.664794270856074e-6,1.7852165113772882e-5,0,0,0,0.001162967156814086
MAURO,95,0.67368,0.30526,0,0.01053,0.01053,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3225395689397998e-5,0,2.2595713888862626e-4,2.2595713888862626e-4,0,3.4943316958364965e-4
MAURY,32,0.03125,0.84375,0.125,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.2313426815234157e-5,3.571861767461562e-5,0,0,0,5.459927399290772e-6
MAVIS,52,0,0.76923,0.17308,0.01923,0.01923,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.82420955582331e-5,8.036831851259213e-5,2.258690464368179e-4,2.258690464368179e-4,0,0
MAX,486,0.08642,0.86214,0.0144,0.0041199999999999995,0.0041199999999999995,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.910861603007476e-4,6.249329348350749e-5,4.5228020026937986e-4,4.5228020026937986e-4,0,2.293176059615003e-4
MAXIM,36,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.641790242031221e-5,0,0,0,0,0
MAXIMILIANO,37,0.89189,0.10811,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.8242433037338407e-6,0,0,0,0,1.801772219816775e-4
MAXIMINO,31,0.8709699999999999,0.06452,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.12160416358746e-7,0,0,0,0,1.4741842197576877e-4
MAXIMO,48,0.70833,0.125,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.7363170700520348e-6,0,0,0,0,1.8563665798750236e-4
MAXINE,333,0.02703,0.70571,0.24324,0.00601,0.00601,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0717307073260639e-4,7.232923638841941e-4,4.5205658096863545e-4,4.5205658096863545e-4,0,4.9144751921742246e-5
MAXWELL,89,0,0.8764,0.04494,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.5571939489538454e-5,3.5715581592113275e-5,0,0,0,0
MAY,215,0.01395,0.27442,0.02791,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.690725467136518e-5,5.358373078729555e-5,0,0,0,1.637568725232285e-5
MAYA,124,0.01613,0.7016100000000001,0.09677,0.008060000000000001,0.008060000000000001,0.008060000000000001,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.967643333673031e-5,1.0715120960354915e-4,2.2575158983440666e-4,2.2575158983440666e-4,2.419098288180806e-4,1.0920509989869458e-5
MAYANK,30,0,0.2,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.7363170700520348e-6,0,0,0,0,0
MAYNARD,51,0.019610000000000002,0.9411799999999999,0.019610000000000002,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.1890618649928376e-5,8.930636680639956e-6,0,0,0,5.460527991304694e-6
MAYRA,235,0.8765999999999999,0.11489,0.00426,0.00426,0.00426,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.23130391703159e-5,8.939477038514422e-6,2.2612654744979635e-4,2.2612654744979635e-4,0,0.0011247505041812982
MAZEN,30,0.03333,0.9,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.2313426815234157e-5,0,0,0,0,5.459381406550843e-6
MEAGAN,143,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.521555683624017e-5,0,0,0,0,0
MEAGHAN,59,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.6907117855511678e-5,0,0,0,0,0
MEENA,55,0,0.21818,0,0,0,0.01818,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.472588534819569e-6,0,0,0,2.420211696902253e-4,0
MEERA,33,0,0.21212,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.1923516729469068e-6,0,0,0,0,0
MEG,55,0,0.98182,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.4626899235752817e-5,0,0,0,0,0
MEGAN,2296,0.0074,0.98301,0.00479,0,0,4.3999999999999996e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.001029307148466855,9.820691055164865e-5,0,0,2.445239188597391e-4,9.276635048490993e-5
MEGGAN,29,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3225532505251502e-5,0,0,0,0,0
MEGHAN,565,0.012390000000000002,0.98407,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.5356517660104165e-4,0,0,0,0,3.822140276962516e-5
MEGHANN,31,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.4137638195268847e-5,0,0,0,0,0
MEHDI,75,0.02667,0.76,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.599501216549433e-5,0,0,0,0,1.0921219780431367e-5
MEHMET,39,0,0.8717900000000001,0,0,0,0.02564,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.5505710080254315e-5,0,0,0,2.4203569241267893e-4,0
MEHRAN,33,0.030299999999999997,0.8787900000000001,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3225564428950653e-5,0,0,0,0,5.459381406550843e-6
MEHRDAD,46,0,0.8913,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.869807543478657e-5,0,0,0,0,0
MEHUL,35,0,0.28571,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.5604600421599735e-6,0,0,0,0,0
MEI,188,0.01064,0.03723,0,0,0,0.00532,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.1920233148985005e-6,0,0,0,2.4208410148752446e-4,1.0921601975349316e-5
MEL,61,0.03279,0.91803,0,0,0,0.016390000000000002,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.5538881791502008e-5,0,0,0,2.4199454469906026e-4,1.0920892184787409e-5
MELANIE,2168,0.02306,0.9234300000000001,0.028140000000000002,0.00185,0.00185,9.2e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.130160809486652e-4,5.447760705391165e-4,9.059518095211701e-4,9.059518095211701e-4,4.8277402161949775e-4,2.729640471943348e-4
MELBA,116,0.18103000000000002,0.52586,0.13793,0,0,0.00862,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.781911409284622e-5,1.4287339913993222e-4,0,0,2.420260105977098e-4,1.146556362228586e-4
MELCHOR,30,0.63333,0.03333,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.560072397241716e-7,0,0,0,0,1.0373807459378472e-4
MELINA,49,0.18367,0.69388,0.020409999999999998,0.020409999999999998,0.020409999999999998,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.5505851456636268e-5,8.930458087551582e-6,2.2589841058742066e-4,2.2589841058742066e-4,0,4.9138418405959066e-5
MELINDA,1572,0.03562,0.9211199999999999,0.01718,0.00318,0.00318,0.00254,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.603648114463786e-4,2.4116281969840925e-4,0.0011291554945955789,0.0011291554945955789,9.664581338460914e-4,3.05726669149423e-4
MELISA,137,0.08029,0.89051,0.0073,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.5638387804188195e-5,8.93054738409577e-6,0,0,0,6.005772721180068e-5
MELISSA,7205,0.03664,0.9353199999999999,0.014570000000000001,0.00167,0.00167,9.7e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.0030733312750882507,9.374069924588681e-4,0.002717844134659432,0.002717844134659432,0.0016916188136708982,0.00144137278605165
MELLISA,25,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.1401321125216812e-5,0,0,0,0,0
MELODIE,86,0,0.9069799999999999,0.05814,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.5572249605473054e-5,4.4648629279446257e-5,0,0,0,0
